price,bedrooms,bathrooms,sqft_living,floors,waterfront,view,sqft_above,sqft_basement,city,country
782000,4,3.5,3910,2,0,0,3130,780,Issaquah,USA
325000,2,2.5,1050,2,0,0,1050,0,Seattle,USA
485000,4,1,1600,1.5,0,0,1600,0,Seattle,USA
452000,4,2.25,2590,1,0,0,1340,1250,Kenmore,USA
264950,4,2.25,1720,1,0,0,1120,600,Federal Way,USA
472000,6,2.5,4410,1,0,2,2350,2060,Federal Way,USA
267500,3,1.75,1590,1,0,2,1090,500,SeaTac,USA
565000,4,2.5,2440,2,0,0,2440,0,Redmond,USA
535000,3,2.5,1360,3,0,0,1310,50,Seattle,USA
389000,2,1,910,1,0,0,910,0,Seattle,USA
400000,4,1.5,1390,1,0,0,1140,250,Seattle,USA
264000,3,1.5,1470,1,0,0,1470,0,Kent,USA
690000,4,2.5,2920,2,0,0,2920,0,Issaquah,USA
412000,3,1.75,1950,1,0,0,1950,0,Kent,USA
695000,3,2.5,2390,2,0,0,2390,0,Sammamish,USA
246500,3,1.5,1270,1,0,0,1270,0,Kent,USA
230000,2,1,950,1,0,0,950,0,Renton,USA
302000,2,1,900,1,0,2,900,0,Enumclaw,USA
820000,4,2.25,2280,1.5,0,2,1960,320,Seattle,USA
145000,3,1,1010,1,0,0,1010,0,SeaTac,USA
436500,2,1,1260,1,0,0,1040,220,Seattle,USA
2453500,4,3.5,4730,1.5,0,0,4270,460,Seattle,USA
672000,3,2.5,2620,2,0,0,2620,0,Redmond,USA
680000,3,2.25,2330,1.5,0,2,1520,810,Seattle,USA
750500,5,3,2170,1.5,0,0,1450,720,Seattle,USA
550000,5,2,2450,1,0,0,1240,1210,Seattle,USA
266500,4,1.75,1880,1,0,0,1180,700,Federal Way,USA
619000,4,2,2300,1.5,0,0,1550,750,Seattle,USA
405000,3,2,1240,1,0,0,1240,0,Redmond,USA
300000,2,1,820,1,0,0,820,0,Seattle,USA
231000,4,2,1530,2,0,0,1530,0,Renton,USA
790000,5,3.25,2900,1,0,0,1890,1010,Bellevue,USA
400000,4,2.75,1240,1,0,0,800,440,Seattle,USA
950000,4,3.5,4140,2,0,0,4140,0,Newcastle,USA
450000,4,2,2240,1,0,0,1120,1120,Seattle,USA
595000,3,2,1480,1,0,0,750,730,Seattle,USA
332000,3,2.25,2270,1,0,0,1380,890,Renton,USA
155000,3,1,1250,1,0,0,1030,220,Seattle,USA
400000,5,2,1930,1,0,0,1020,910,Kenmore,USA
349000,4,1.75,1700,1,0,0,1120,580,Renton,USA
529000,3,1,1590,1,0,0,1590,0,Seattle,USA
405000,5,1.75,1880,1,0,0,960,920,Kirkland,USA
635200,4,1.75,1640,1,0,0,920,720,Seattle,USA
540000,3,1.5,2600,1,0,0,1400,1200,Seattle,USA
402000,2,1,710,2,0,0,710,0,Seattle,USA
3100000,6,4.25,6980,3,0,4,5330,1650,Mercer Island,USA
329932,3,1.5,1460,1,0,0,1100,360,Seattle,USA
300000,3,2.5,2080,2,0,0,2080,0,Federal Way,USA
525000,5,2.5,2630,2,0,0,2630,0,Duvall,USA
2750000,4,3.25,4430,2,0,0,4430,0,Medina,USA
602500,4,2.5,2760,2,0,0,2760,0,Newcastle,USA
400000,4,2,1670,1,0,0,1670,0,Kenmore,USA
445000,4,1.75,1990,1.5,0,0,1190,800,Seattle,USA
525000,3,3,2600,1.5,0,3,1890,710,Des Moines,USA
395000,2,1,1320,1.5,0,0,1320,0,Seattle,USA
510000,3,1.5,2240,2,0,0,1370,870,Seattle,USA
723000,4,2.25,1960,1,0,0,1290,670,Bellevue,USA
503000,3,2,2590,2,0,0,1980,610,Maple Valley,USA
672500,4,2.75,2620,2,0,0,2620,0,Sammamish,USA
860000,3,2.5,2770,2,0,0,2770,0,Bellevue,USA
475300,3,1,2110,1,0,0,1110,1000,Kirkland,USA
295000,4,2.5,2290,2,0,0,2290,0,Renton,USA
1425000,4,4.25,4960,2.5,0,0,3680,1280,Seattle,USA
250000,2,1,1110,1,0,0,1110,0,SeaTac,USA
658000,4,2.75,3310,2,0,0,3310,0,Snoqualmie,USA
83000,2,1,900,1,0,0,900,0,Tukwila,USA
685000,3,1.75,1940,1,0,1,1440,500,Seattle,USA
210000,3,1.75,1590,2,0,0,1590,0,Des Moines,USA
650880,3,2.5,2930,2,0,0,2930,0,Snoqualmie,USA
350000,4,2.5,2040,2,0,0,2040,0,Seattle,USA
305000,2,2.25,1000,3,0,0,1000,0,Seattle,USA
645000,3,3.25,1730,2,0,2,1320,410,Seattle,USA
385000,3,1,1220,1,0,0,1220,0,Seattle,USA
860000,3,2.25,3060,2,0,0,3060,0,Bellevue,USA
395000,4,2.5,2910,2,0,0,2910,0,Covington,USA
260000,3,1.75,1050,1,0,0,1050,0,Burien,USA
196440,3,2,1560,1,0,0,1560,0,Algona,USA
425000,3,1.75,1680,1,0,2,840,840,Seattle,USA
2400000,4,3.25,4140,1,0,1,3300,840,Clyde Hill,USA
369000,3,2,1550,1,0,0,1150,400,Seattle,USA
1385000,6,2.75,5700,1,0,4,2850,2850,Bellevue,USA
349900,3,2.5,2200,2,0,0,2200,0,Renton,USA
650000,2,2.5,1740,2,0,2,1210,530,Seattle,USA
299950,3,1,1210,1,0,0,1210,0,Seattle,USA
625000,4,3.25,4240,2,0,3,3550,690,Federal Way,USA
190000,3,2.25,1590,1,0,0,1090,500,Auburn,USA
715000,4,1.75,3420,1,0,3,1770,1650,Seattle,USA
659000,4,2.5,3190,1,0,0,2210,980,Seattle,USA
490000,3,1.75,1920,1,0,2,960,960,Seattle,USA
415000,2,1.75,1340,1,0,0,1340,0,Redmond,USA
750000,3,1.75,1700,1,0,0,1460,240,Seattle,USA
700000,4,2.5,2310,1.5,0,0,1490,820,Seattle,USA
425000,3,1.75,1510,1,0,0,1240,270,North Bend,USA
642000,3,2.5,2670,1,0,0,2670,0,Sammamish,USA
655000,4,2.25,2060,1,0,0,1440,620,Bellevue,USA
1365000,3,2.5,2090,1.5,0,0,2090,0,Seattle,USA
458000,5,2.5,3090,1,0,0,2990,100,Bothell,USA
330000,2,2.5,1240,2,0,0,1240,0,Seattle,USA
384950,3,2.5,1860,2,0,0,1860,0,Kenmore,USA
560000,3,1.5,2000,1,0,0,2000,0,Seattle,USA
950000,4,1.75,2500,1,0,0,1500,1000,Mercer Island,USA
465000,4,2.25,1820,1,0,0,1340,480,Woodinville,USA
425000,3,2.25,1820,1,0,0,1260,560,Kirkland,USA
315000,3,2,1060,1,0,0,1060,0,Seattle,USA
530000,3,2.5,1950,2,0,0,1950,0,Sammamish,USA
399000,2,1,940,1,0,0,940,0,Seattle,USA
168000,2,1.5,1220,1.5,0,0,1220,0,Des Moines,USA
1886700,5,3.5,4180,2,0,0,4180,0,Bellevue,USA
374000,3,1,1200,1,0,0,1200,0,Woodinville,USA
740000,5,3.75,3990,2,0,0,3090,900,Seattle,USA
280000,2,1,1880,1,0,0,940,940,Seattle,USA
322000,4,2.5,2280,2,0,0,2280,0,Kent,USA
459900,3,1.75,2580,1,0,0,1290,1290,Bellevue,USA
750000,4,2.75,2600,1,0,0,1560,1040,Seattle,USA
1256500,4,2.5,3150,2,0,0,3150,0,Mercer Island,USA
3710000,4,3.5,5550,2,0,2,3350,2200,Medina,USA
427000,5,2.75,2220,1,0,0,1230,990,Seattle,USA
800000,2,2.25,1730,2,1,2,1730,0,Vashon,USA
735000,4,3,2840,1.5,0,0,2060,780,Seattle,USA
642000,4,2.5,2560,2,0,0,2560,0,Issaquah,USA
240000,3,2,1330,1,0,0,630,700,Seattle,USA
645500,2,1,1890,1.5,0,0,1890,0,Seattle,USA
840000,7,4.5,4290,1.5,0,0,4290,0,Issaquah,USA
475000,2,2,1540,2,0,0,1540,0,Redmond,USA
568000,4,2,2340,1,0,0,1170,1170,Sammamish,USA
325000,3,1.75,2180,1,0,0,1090,1090,Seattle,USA
825500,3,2.5,2780,2,0,0,2780,0,Kirkland,USA
499431,4,2.75,2620,2,0,0,2620,0,North Bend,USA
919204,4,3.5,3760,2,0,0,2860,900,Seattle,USA
545000,4,2.5,2720,2,0,0,2720,0,Snoqualmie,USA
660000,3,2.25,2675,2,0,0,2675,0,Sammamish,USA
538888,5,2.75,2080,2,0,0,2080,0,Sammamish,USA
693000,3,2.5,2460,2,0,0,2460,0,Redmond,USA
289950,3,2.5,1960,2,0,0,1960,0,Renton,USA
587000,4,2.5,2550,2,0,0,2550,0,Woodinville,USA
615000,3,2.25,1760,3,0,0,1760,0,Seattle,USA
459000,3,1.75,1620,1,0,0,1090,530,Kirkland,USA
243000,3,1.75,1790,1,0,0,1040,750,Des Moines,USA
1505000,4,3.5,3480,2,0,0,2580,900,Seattle,USA
660000,4,1.75,2780,2,0,0,2780,0,Sammamish,USA
1595000,5,3,3640,2,0,3,2540,1100,Bellevue,USA
250000,1,1,750,1,0,0,750,0,Seattle,USA
315000,3,1,960,1,0,0,960,0,Seattle,USA
404000,3,1.5,2030,1,0,0,1330,700,Seattle,USA
559900,3,2.75,2930,1,0,0,1860,1070,Woodinville,USA
285000,2,2.5,1380,2,0,0,1140,240,Seattle,USA
500000,3,2,1720,1,0,2,960,760,Seattle,USA
380000,2,1,1210,1,0,0,1060,150,Seattle,USA
469000,3,1,950,1.5,0,0,950,0,Seattle,USA
405000,2,1.75,1710,2,0,0,1330,380,Seattle,USA
439900,2,2,1410,1.5,0,0,1410,0,Preston,USA
525000,4,2.5,2910,2,0,2,2910,0,Maple Valley,USA
580000,4,2.5,2220,2,0,0,2220,0,Issaquah,USA
1250000,5,3.25,3160,2,0,0,3160,0,Mercer Island,USA
275000,3,2,1380,1,0,0,1380,0,Maple Valley,USA
629000,3,2,1760,1,0,0,960,800,Seattle,USA
395000,1,1,730,1,0,0,730,0,Seattle,USA
965000,4,2.5,2460,2,0,0,1620,840,Seattle,USA
820000,3,1.75,2160,1,0,0,1390,770,Seattle,USA
661000,4,2.25,1990,1.5,0,2,1420,570,Seattle,USA
789000,3,3,3740,2,0,2,3740,0,Vashon,USA
668500,4,2.5,2710,2,0,0,2710,0,Sammamish,USA
350000,3,2.5,2680,2,0,0,2680,0,Auburn,USA
250000,4,2,1850,1,0,0,1540,310,Kent,USA
725995,4,2.5,3190,2,0,2,3190,0,Snoqualmie,USA
1000000,3,2.5,2730,2,0,0,2730,0,Bellevue,USA
686000,3,1.5,1840,2,0,0,1840,0,Seattle,USA
665000,4,2.5,2720,2,0,0,2720,0,Sammamish,USA
1965221,4,3.5,4370,2,0,1,3610,760,Bellevue,USA
653000,3,2.5,2290,2,0,0,2290,0,Issaquah,USA
430000,2,1,990,1,0,0,990,0,Seattle,USA
305000,2,1.5,1140,2,0,0,1140,0,Issaquah,USA
809000,4,1.5,1840,2,0,0,1840,0,Seattle,USA
440150,2,1,1110,1,0,0,1000,110,Seattle,USA
615000,4,2.5,2150,2,0,0,2150,0,Redmond,USA
1035000,3,2.5,2230,2,0,0,2230,0,Kirkland,USA
455000,2,1,1170,1,0,0,970,200,Seattle,USA
635000,3,2.5,1960,1,0,0,980,980,Seattle,USA
675000,3,2.25,2610,2,0,0,2610,0,Redmond,USA
316000,3,2.25,2130,1,0,0,1570,560,Kent,USA
955000,3,2.25,3020,2,0,0,2720,300,Bellevue,USA
985000,3,1.75,1670,2,0,0,1670,0,Seattle,USA
465500,3,1.75,1890,1,0,0,1290,600,Seattle,USA
305000,3,1,950,1,0,0,950,0,Shoreline,USA
645000,4,2.5,2430,1,0,0,1670,760,Bellevue,USA
730000,4,2,2360,1,0,0,1260,1100,Seattle,USA
366000,3,1.75,1510,1,0,0,1510,0,Kirkland,USA
290000,3,2.5,2080,2,0,0,2080,0,Covington,USA
472500,3,2,1750,1,0,0,1490,260,Sammamish,USA
550000,3,2,1810,1.5,0,0,1810,0,Seattle,USA
410000,4,1.75,1790,1,0,0,1490,300,Issaquah,USA
440000,4,2.75,2340,1,0,0,1720,620,Lake Forest Park,USA
535000,3,2.5,1690,2,0,0,1690,0,Issaquah,USA
300000,4,2.5,2070,2,0,0,2070,0,Auburn,USA
432500,3,2.5,2240,2,0,0,2240,0,Snoqualmie,USA
870000,4,3,4500,2,0,2,3040,1460,Mercer Island,USA
492000,3,1.75,2770,1,0,0,1580,1190,Issaquah,USA
199950,3,1,1010,1,0,0,1010,0,Federal Way,USA
439800,3,1.5,1120,1,0,0,1120,0,Bellevue,USA
320000,5,2.5,3020,1,0,0,1510,1510,Kent,USA
687000,4,3.25,4400,2,0,0,4400,0,Enumclaw,USA
345000,3,1.75,1990,1,0,1,1320,670,Seattle,USA
274950,3,1,1450,1,0,0,1050,400,Tukwila,USA
270000,4,2.5,1920,2,0,0,1920,0,Auburn,USA
342000,2,2.5,1175,2,0,0,740,435,Seattle,USA
327000,3,1.5,1320,1,0,0,1320,0,Renton,USA
610000,5,2.5,3990,1,0,0,1990,2000,Seattle,USA
455000,2,1,1140,1,0,0,850,290,Seattle,USA
540000,4,1.75,1720,1.5,0,0,1460,260,Seattle,USA
411000,4,2.75,2150,1,0,0,1240,910,Newcastle,USA
544000,3,1.5,1790,1.5,0,1,1790,0,Seattle,USA
802000,2,2.5,2210,1,0,0,2210,0,Redmond,USA
568500,3,2.75,2180,1,0,0,1310,870,Redmond,USA
391000,3,2.25,1410,2,0,0,1290,120,Issaquah,USA
298000,3,2.5,1950,2,0,0,1950,0,Maple Valley,USA
400000,3,2.5,1495,3,0,0,1405,90,Seattle,USA
425000,3,2.25,1660,1,0,0,1110,550,Seattle,USA
328500,3,2.5,1950,2,0,0,1950,0,Kent,USA
650000,5,2.75,2550,1.5,0,0,2550,0,Seattle,USA
850000,3,1.75,1370,1,0,0,770,600,Seattle,USA
930000,4,2.5,2200,2,0,0,1430,770,Seattle,USA
530000,3,1.75,1250,1.5,0,0,1250,0,Seattle,USA
495000,4,2.25,2220,1,0,0,1110,1110,Bellevue,USA
500000,3,1.75,1620,1,0,0,830,790,Seattle,USA
325000,3,1.75,2250,1,0,0,2250,0,Auburn,USA
365000,3,2.5,1720,2,0,0,1720,0,Kent,USA
471000,4,2.5,3030,2,0,0,2020,1010,North Bend,USA
223000,3,1,1030,1,0,0,1030,0,Kent,USA
503000,3,2.5,2190,2,0,0,2190,0,Lake Forest Park,USA
230000,3,2,1440,1,0,0,720,720,Renton,USA
550000,4,2.5,2170,1,0,0,1460,710,Redmond,USA
1100000,4,3.75,2930,1.5,0,0,2130,800,Seattle,USA
193000,3,1.5,1180,1,0,0,1180,0,Burien,USA
590000,4,4.25,2360,2,0,0,2360,0,Federal Way,USA
712500,3,1.5,1660,1,0,0,1660,0,Bellevue,USA
689800,3,2.75,2390,1,0,0,1390,1000,Seattle,USA
430000,3,2,1360,1.5,0,0,910,450,Seattle,USA
785200,3,2.25,1840,1.5,0,0,1540,300,Seattle,USA
474900,3,2.25,1800,1,0,0,1800,0,Woodinville,USA
1070000,4,3.75,4130,2,0,0,4130,0,Newcastle,USA
435000,3,1.75,2220,1,0,0,1110,1110,Issaquah,USA
941500,5,3.5,3490,2,0,4,2460,1030,Shoreline,USA
312000,4,2.5,1830,2,0,0,1830,0,Maple Valley,USA
835000,4,2.75,1550,1.5,0,0,1550,0,Seattle,USA
713250,3,2,2050,1,0,0,2050,0,Mercer Island,USA
440000,2,1,1230,1,0,0,1130,100,Seattle,USA
580135,4,2.5,3150,2,0,0,3150,0,Renton,USA
575000,3,2.25,3800,1,0,0,3330,470,Kent,USA
613000,3,2.5,1350,2,0,0,1350,0,Seattle,USA
235000,3,2,1530,1,0,0,1530,0,Renton,USA
660000,3,2.5,2290,3,0,0,2290,0,Seattle,USA
280000,2,1.5,1480,1,0,0,1480,0,Seattle,USA
268000,3,1.75,1970,1,0,0,1970,0,Kent,USA
235000,2,1,720,1,0,0,720,0,Seattle,USA
390000,3,2,1080,1,0,0,1080,0,Seattle,USA
654950,4,2.5,2790,2,0,0,2790,0,Woodinville,USA
449500,5,2.75,2040,1,0,0,1200,840,Kirkland,USA
150000,3,1,1320,1,0,0,1320,0,Des Moines,USA
440000,3,2.25,1680,2,0,0,1680,0,North Bend,USA
710000,3,2,2140,1,0,0,1070,1070,Seattle,USA
420000,3,1.75,1660,1,0,0,1380,280,Bothell,USA
312000,3,2.25,1540,1,0,0,770,770,Seattle,USA
320000,3,2,1880,1,0,0,940,940,Renton,USA
235000,3,1,1250,1,0,0,1250,0,Renton,USA
437000,5,2,2120,1.5,0,0,2120,0,Vashon,USA
545000,3,1.75,1810,1.5,0,0,1810,0,Seattle,USA
640000,3,2.5,2370,2,0,0,2370,0,Newcastle,USA
432000,3,2.5,1970,2,0,0,1970,0,Snoqualmie,USA
548000,3,2.5,2110,2,0,0,2110,0,Woodinville,USA
830000,3,3,2080,1.5,0,0,2080,0,Kirkland,USA
875000,4,2.25,3720,1,0,2,1860,1860,Sammamish,USA
409950,2,1.75,1370,1,0,0,1370,0,Seattle,USA
695000,4,2.5,2961,2,0,0,2961,0,Sammamish,USA
562100,3,2.25,2090,2,0,0,2090,0,Redmond,USA
475000,3,2.5,2600,2,0,0,2600,0,Renton,USA
425000,3,2.25,1870,1,0,0,1440,430,Bothell,USA
600000,4,2.5,2620,2,0,0,2620,0,Issaquah,USA
770000,3,2.5,2430,2,0,0,2430,0,Issaquah,USA
239000,3,1.75,1340,1,0,0,1340,0,Kent,USA
295000,2,1,1170,1,0,0,1170,0,North Bend,USA
560000,3,1.75,2000,1,0,0,1400,600,Kirkland,USA
613000,5,2.5,2070,1,0,0,1340,730,Bellevue,USA
960000,4,3,4590,2,0,0,3490,1100,Seattle,USA
847000,5,1,2550,2.5,0,0,2550,0,Seattle,USA
206000,3,1,1060,1,0,0,1060,0,Federal Way,USA
253000,2,1.75,1220,1,0,0,860,360,Renton,USA
430000,4,2.25,1790,1,0,0,1110,680,Lake Forest Park,USA
605000,3,2,2060,1,0,0,1120,940,Seattle,USA
425000,2,2.5,1140,3,0,0,1140,0,Seattle,USA
720000,4,2.5,2870,2,0,0,2870,0,Issaquah,USA
375900,6,1.5,2550,1,0,0,1750,800,Federal Way,USA
1298000,4,3.5,2790,1.5,0,0,2790,0,Mercer Island,USA
210000,3,1,1110,1,0,0,1110,0,Seattle,USA
234000,2,1,940,1,0,0,940,0,Des Moines,USA
285000,3,1.75,2880,1,0,0,1580,1300,Tukwila,USA
400000,3,1.5,1200,1,0,0,1200,0,Bellevue,USA
718000,3,1,1030,1,0,0,1030,0,Seattle,USA
174500,2,2.5,1240,2,0,0,1240,0,Federal Way,USA
222400,3,2,1200,1,0,0,1200,0,Pacific,USA
402500,3,3.25,2780,2,0,0,2780,0,Duvall,USA
250000,3,2.25,1765,2,0,0,1765,0,Federal Way,USA
600000,4,2.5,1960,1,0,1,1290,670,Burien,USA
930000,2,2.5,2680,1,0,0,2680,0,Redmond,USA
272500,3,2,1410,1,0,0,1410,0,Renton,USA
363990,4,2.5,2240,2,0,0,2240,0,Maple Valley,USA
575000,4,2.75,3120,2,0,0,3120,0,Snoqualmie,USA
400000,3,2.25,1450,2,0,0,1450,0,Kenmore,USA
427874,3,3,2340,2,0,0,2340,0,North Bend,USA
309000,5,2.75,2481,2,0,0,2481,0,Auburn,USA
320000,3,3.25,1530,2,0,0,1140,390,Seattle,USA
390000,3,2.25,1250,1,0,0,1250,0,Seattle,USA
299000,1,0.75,560,1,0,0,560,0,Carnation,USA
375000,4,1.75,2200,1,0,0,1100,1100,Seattle,USA
240500,3,1.75,1460,1,0,0,990,470,Seattle,USA
320000,3,1.5,1650,1,0,0,1130,520,Renton,USA
1270000,5,2.5,3200,1,0,0,2160,1040,Bellevue,USA
658588,3,2.25,2560,2,0,0,2560,0,Issaquah,USA
270000,3,2.25,2080,1.5,0,0,1550,530,Kent,USA
327500,3,1,1070,1,0,0,1070,0,Seattle,USA
340000,3,1.75,2190,2,0,0,2190,0,Kent,USA
200000,3,1.5,2060,1.5,0,0,2060,0,Renton,USA
1025000,3,1.75,2640,1,0,3,1320,1320,Mercer Island,USA
275000,3,2.5,1720,1,0,0,1000,720,Federal Way,USA
1126000,5,3.5,3880,2,0,3,2540,1340,Bellevue,USA
280000,2,1,960,1,0,0,960,0,Seattle,USA
485000,3,2.5,2340,1,0,0,2340,0,Maple Valley,USA
1901000,3,2.5,2660,2,0,2,2660,0,Yarrow Point,USA
865000,3,1.75,2090,2,0,0,1610,480,Seattle,USA
532000,3,2.5,1820,2,0,0,1820,0,Issaquah,USA
364950,4,2.5,2310,2,0,0,2310,0,Duvall,USA
212500,3,1,920,1,0,0,920,0,Auburn,USA
135000,1,1,790,1,0,0,790,0,Seattle,USA
437000,2,1.75,1500,1,0,0,910,590,Seattle,USA
390000,3,1,1240,1,0,0,1240,0,Normandy Park,USA
760000,4,2.5,2730,2,0,0,2730,0,Redmond,USA
119500,3,1,1170,1,0,0,1170,0,Duvall,USA
2400000,5,3.25,3410,2,0,3,2760,650,Seattle,USA
837500,4,2.5,2700,2,0,0,2700,0,Kirkland,USA
327500,4,1.75,1650,1,0,0,1650,0,Renton,USA
175000,2,1,670,1,0,0,670,0,Seattle,USA
289950,3,2,1670,1,0,0,1670,0,Kent,USA
400000,3,1.75,1530,1,0,0,1530,0,Kenmore,USA
219950,3,2.25,1500,1,0,0,1150,350,Federal Way,USA
161700,4,1.75,1720,1,0,0,1220,500,Federal Way,USA
500000,5,3,2920,2,0,0,2920,0,Shoreline,USA
465000,3,1,910,1,0,0,910,0,Seattle,USA
540000,3,1,1050,1,0,0,1050,0,Seattle,USA
525000,3,2,1540,1,0,0,1540,0,Seattle,USA
324950,3,1,1210,1,0,0,1210,0,Shoreline,USA
565000,5,2.5,2650,1,0,0,1400,1250,Bellevue,USA
760500,3,2,1990,1,0,0,1130,860,Seattle,USA
1100000,5,2.75,2660,1,0,4,1470,1190,Bellevue,USA
603500,4,2.5,4060,1,0,4,2150,1910,Kenmore,USA
453500,5,2.5,2300,1,0,0,1170,1130,Renton,USA
583000,6,2.75,2630,1,0,0,1650,980,Redmond,USA
275000,2,1,770,1,0,0,770,0,Shoreline,USA
875000,4,2.75,3790,2,0,0,3790,0,Sammamish,USA
335000,4,2.75,2540,1,0,0,1600,940,Renton,USA
646000,4,2.25,2500,1,0,0,1600,900,Bellevue,USA
392500,4,2.5,2150,2,0,0,2150,0,Renton,USA
785000,3,1.75,1670,1,0,0,1670,0,Mercer Island,USA
470000,3,2,1800,1,0,0,1800,0,Kirkland,USA
560000,3,2.5,2070,2,0,0,2070,0,Newcastle,USA
519000,2,1,830,1,0,0,830,0,Seattle,USA
746000,3,2.25,2370,1,0,0,1650,720,Redmond,USA
317000,3,1,1010,1,0,0,1010,0,Seattle,USA
371000,3,1.5,1420,1,0,0,1420,0,Seattle,USA
250000,4,2,2120,1.5,0,0,2120,0,Des Moines,USA
532000,4,1.75,2020,1,0,0,1430,590,Redmond,USA
499950,3,2.5,1520,2,0,0,1040,480,Seattle,USA
375000,2,1,820,1,0,0,820,0,Seattle,USA
640000,3,2.5,1690,2.5,0,0,1690,0,Seattle,USA
400000,3,2,2260,1,0,0,1130,1130,Renton,USA
572000,3,2.25,1830,1,0,0,1290,540,Redmond,USA
310000,3,2,1350,1,0,0,1110,240,North Bend,USA
989000,5,3.5,3280,2,0,0,2440,840,Seattle,USA
685000,4,2.5,2770,2,0,0,2770,0,Woodinville,USA
907500,4,2.5,2770,2,0,0,2770,0,Bellevue,USA
427500,4,2.5,2460,2,0,0,2460,0,Renton,USA
860000,3,3.25,4720,2,0,2,3190,1530,Renton,USA
365000,2,1,1250,1,0,0,1250,0,Seattle,USA
250500,3,2,1710,2,0,0,1710,0,Federal Way,USA
411715,3,1.75,1840,1,0,0,1040,800,Seattle,USA
415000,4,2.5,2000,2,0,0,2000,0,Shoreline,USA
129000,1,1,650,1,0,0,650,0,Kent,USA
489000,3,1.5,1020,1,0,0,920,100,Seattle,USA
170000,2,1,1500,1,0,0,1500,0,Tukwila,USA
418500,3,2.5,2060,2,0,0,2060,0,Snoqualmie,USA
261000,3,1.5,1810,1,0,0,950,860,Covington,USA
2005000,6,4.5,3810,1,0,4,3810,0,Shoreline,USA
355000,2,1.75,1650,1,0,0,950,700,Seattle,USA
742000,3,3.25,1540,3,0,0,1540,0,Seattle,USA
399950,3,1.5,2080,1,0,0,1190,890,Seattle,USA
791000,3,2.25,2430,2,0,0,1810,620,Kirkland,USA
190000,5,2,1750,1,0,0,1750,0,Renton,USA
229500,3,1.75,1770,1,0,0,1770,0,Auburn,USA
539000,3,2.5,1710,2,0,0,1570,140,Redmond,USA
549000,4,2.25,2740,2,0,0,2740,0,Issaquah,USA
545000,5,2.5,2730,1,0,0,1660,1070,Kenmore,USA
285000,3,2.5,2437,2,0,0,2437,0,Auburn,USA
648000,4,2.5,3290,2,0,0,3290,0,Snoqualmie,USA
610000,4,3.5,2910,2,0,0,2910,0,Snoqualmie,USA
767450,3,2,1630,1,0,0,1630,0,Seattle,USA
765000,4,3,4410,2,0,0,3400,1010,Snoqualmie,USA
586500,3,2.5,1780,3,0,0,1600,180,Seattle,USA
520000,3,3.25,1540,2,0,0,1540,0,Issaquah,USA
455000,3,1.75,1420,3,0,0,1420,0,Seattle,USA
653000,3,2.5,2680,1,0,0,1610,1070,Kirkland,USA
279950,3,2,1750,1,0,0,1350,400,Des Moines,USA
449950,3,2.5,2170,2,0,0,2170,0,Kenmore,USA
565000,3,2.75,2390,1,0,0,1360,1030,Bellevue,USA
620000,4,2.25,2400,1.5,0,0,1460,940,Seattle,USA
269000,3,1,1690,1,0,0,1020,670,Seattle,USA
875000,3,3.5,3250,2,0,0,2500,750,Seattle,USA
630000,4,3.75,4610,1,0,0,2500,2110,Issaquah,USA
425000,4,2.75,2440,2,0,1,2440,0,Des Moines,USA
647500,3,1.75,1290,1,0,0,1290,0,Seattle,USA
450000,4,1,2000,1.5,0,0,1250,750,Seattle,USA
440000,3,1,1050,1,0,0,1050,0,Seattle,USA
445000,4,2.5,2340,2,0,0,2340,0,Seattle,USA
530000,4,2.25,2210,2,0,0,2210,0,Bellevue,USA
875000,5,2.5,2920,2,0,0,2320,600,Seattle,USA
685000,3,2.75,3150,2,0,0,3000,150,Preston,USA
798000,3,3.5,3590,2,0,0,3590,0,Sammamish,USA
297500,4,2.5,1910,2,0,0,1910,0,Maple Valley,USA
749950,4,2.75,3110,2,0,0,3110,0,Woodinville,USA
495000,5,3,2440,1,0,0,1450,990,Seattle,USA
540000,4,2.25,1330,1.5,0,0,1330,0,Bellevue,USA
395000,3,1.75,1460,1,0,0,1460,0,Issaquah,USA
1300000,6,4.5,3902,3,0,4,2782,1120,Seattle,USA
1075000,5,4.75,5180,2,0,2,4070,1110,Snoqualmie,USA
214100,2,2.5,1150,2,0,0,1150,0,Auburn,USA
210000,4,1.5,1920,1,0,0,1370,550,Federal Way,USA
499500,3,2.5,2520,1.5,0,0,2520,0,Duvall,USA
546000,2,1,970,1,0,0,970,0,Seattle,USA
292000,5,2.5,2490,1,0,0,1490,1000,Kent,USA
289000,3,2,1680,1,0,0,1680,0,Enumclaw,USA
240000,3,1,1150,1,0,0,1150,0,Issaquah,USA
395000,4,3,1980,1,0,0,1160,820,Shoreline,USA
795000,4,2.25,2070,1,0,0,1700,370,Mercer Island,USA
955000,4,4.25,5660,2,0,0,4100,1560,Duvall,USA
725000,4,2.75,2420,1,0,0,1530,890,Bellevue,USA
335000,4,2.5,2610,2,0,0,2610,0,Auburn,USA
492000,4,3.75,2810,2,0,2,2070,740,North Bend,USA
250000,3,2.5,1510,1,0,0,1030,480,Woodinville,USA
700000,3,1.75,1910,1,0,0,1080,830,Seattle,USA
545000,3,1.75,1700,1.5,0,0,1700,0,Renton,USA
555000,4,2.75,2020,1,0,0,1420,600,Redmond,USA
640000,3,1.75,2340,1,0,0,1170,1170,Seattle,USA
